customer_id,age,tenure_months,monthly_charge,total_charge,contract_type,payment_method,internet_service,support_calls,late_payments,churn
CUST-000989,33.0,34,48.98,1615.92,month-to-month,bank-transfer,dsl,2,0,0
CUST-000990,67.0,43,122.26,5213.16,month-to-month,mailed-check,fiber,1,0,1
CUST-000991,39.0,27,32.67,782.3,month-to-month,electronic-check,dsl,0,0,0
CUST-000992,52.0,30,82.02,2562.99,one-year,credit-card,dsl,5,0,0
CUST-000993,30.0,21,99.31,2174.34,two-year,bank-transfer,fiber,2,1,0
CUST-000994,,16,26.47,392.58,month-to-month,electronic-check,fiber,3,0,1
CUST-000995,51.0,48,85.76,4062.18,one-year,electronic-check,dsl,1,1,0
CUST-000996,57.0,59,109.75,5920.49,two-year,mailed-check,dsl,2,3,0
CUST-000997,51.0,21,27.43,,month-to-month,credit-card,dsl,0,2,0
CUST-000998,40.0,62,76.35,4785.93,month-to-month,electronic-check,none,1,2,0
CUST-000999,78.0,42,48.44,2115.39,one-year,electronic-check,dsl,2,1,0
CUST-001000,50.0,13,92.92,1132.66,one-year,credit-card,fiber,1,1,0
CUST-001001,68.0,27,33.05,890.47,month-to-month,credit-card,fiber,3,1,0
CUST-001002,64.0,1,123.08,123.3,two-year,mailed-check,dsl,2,0,0
CUST-001003,53.0,3,118.42,325.98,month-to-month,mailed-check,dsl,2,0,1
CUST-001004,73.0,25,40.46,998.29,two-year,bank-transfer,dsl,1,3,0
CUST-001005,26.0,33,55.56,1817.75,two-year,bank-transfer,dsl,2,0,0
CUST-001006,76.0,58,84.64,4957.69,one-year,electronic-check,dsl,1,2,0
CUST-001007,71.0,10,98.99,1039.39,month-to-month,bank-transfer,dsl,4,0,1
CUST-001008,49.0,61,68.69,3715.94,month-to-month,electronic-check,dsl,1,0,0
CUST-001009,64.0,17,37.19,578.11,month-to-month,electronic-check,fiber,0,2,0
CUST-001010,50.0,10,31.46,284.61,month-to-month,mailed-check,dsl,2,3,0
CUST-001011,34.0,51,129.97,6007.08,one-year,bank-transfer,dsl,0,3,0
CUST-001012,68.0,56,70.09,3757.14,month-to-month,electronic-check,fiber,1,1,0
CUST-001013,33.0,44,115.98,5252.9,month-to-month,,dsl,1,0,0
CUST-001014,37.0,9,73.06,628.79,month-to-month,credit-card,dsl,0,0,0
CUST-001015,50.0,9,121.46,1086.19,month-to-month,electronic-check,,2,1,1
CUST-001016,70.0,29,29.65,811.7,month-to-month,electronic-check,,2,4,1
CUST-001017,42.0,33,32.54,1003.32,one-year,electronic-check,fiber,3,2,0
CUST-001018,49.0,72,122.26,8994.8,one-year,credit-card,fiber,3,0,0
CUST-001019,20.0,21,124.22,2586.3,month-to-month,,fiber,2,2,1
CUST-001020,25.0,14,54.62,718.53,,credit-card,fiber,2,0,0
CUST-001021,21.0,69,59.07,4220.14,two-year,electronic-check,dsl,1,2,0
CUST-001022,22.0,12,69.77,807.72,month-to-month,mailed-check,dsl,1,0,1
CUST-001023,72.0,2,65.78,119.98,one-year,bank-transfer,dsl,4,3,1
CUST-001024,71.0,31,40.9,1219.91,month-to-month,mailed-check,fiber,4,1,0
CUST-001025,69.0,29,118.82,3427.51,month-to-month,electronic-check,fiber,0,1,1
CUST-001026,21.0,45,47.86,2029.67,month-to-month,credit-card,fiber,1,1,1
CUST-001027,22.0,64,97.58,6391.53,,bank-transfer,dsl,0,0,0
CUST-001028,35.0,68,27.39,1807.83,two-year,electronic-check,fiber,1,0,0
CUST-001029,53.0,21,24.26,488.84,two-year,electronic-check,dsl,1,0,0
CUST-001030,39.0,71,91.91,6695.15,two-year,electronic-check,dsl,2,0,0
CUST-001031,48.0,46,57.29,,one-year,electronic-check,dsl,1,1,0
CUST-001032,28.0,6,92.1,525.22,one-year,credit-card,fiber,2,0,1
CUST-001033,64.0,68,30.34,1851.92,two-year,electronic-check,fiber,2,1,0
CUST-001034,37.0,10,124.48,1172.13,,,dsl,3,2,1
CUST-001035,22.0,43,102.34,4169.58,month-to-month,bank-transfer,dsl,1,1,0
CUST-001036,64.0,57,116.39,6041.83,one-year,electronic-check,fiber,0,2,0
CUST-001037,74.0,18,35.01,617.53,month-to-month,electronic-check,dsl,2,2,0
CUST-001038,18.0,20,55.22,998.88,month-to-month,bank-transfer,dsl,1,1,0
CUST-001039,45.0,35,60.52,1944.57,month-to-month,electronic-check,fiber,1,3,1
CUST-001040,70.0,64,79.09,4937.17,one-year,electronic-check,fiber,0,2,0
CUST-001041,62.0,17,52.66,828.73,month-to-month,electronic-check,fiber,0,3,1
CUST-001042,71.0,48,,1265.75,month-to-month,electronic-check,fiber,2,0,0
CUST-001043,44.0,33,60.58,1993.92,month-to-month,credit-card,fiber,0,2,0
CUST-001044,41.0,9,48.0,402.29,month-to-month,electronic-check,dsl,3,0,0
CUST-001045,62.0,52,62.45,2905.96,two-year,electronic-check,fiber,3,0,0
CUST-001046,27.0,60,41.67,2408.21,,mailed-check,dsl,2,1,0
CUST-001047,33.0,42,48.81,1836.39,one-year,mailed-check,none,2,3,0
CUST-001048,55.0,13,88.96,1119.0,one-year,electronic-check,fiber,3,1,0
CUST-001049,60.0,12,62.7,755.0,month-to-month,electronic-check,fiber,1,2,1
CUST-001050,25.0,31,57.99,1771.54,two-year,credit-card,dsl,1,0,0
CUST-001051,50.0,37,78.73,2785.44,one-year,bank-transfer,none,1,0,0
CUST-001052,40.0,40,104.9,4367.18,one-year,bank-transfer,dsl,0,4,0
CUST-001053,49.0,18,61.68,996.22,month-to-month,electronic-check,fiber,2,1,1
CUST-001054,78.0,37,84.63,3224.0,month-to-month,electronic-check,fiber,1,2,0
CUST-001055,22.0,22,126.28,2822.67,two-year,credit-card,fiber,2,1,0
CUST-001056,80.0,50,77.42,3682.7,one-year,bank-transfer,dsl,2,3,0
CUST-001057,46.0,58,120.08,6309.88,two-year,mailed-check,dsl,2,0,0
CUST-001058,66.0,47,107.3,4571.56,two-year,electronic-check,,1,0,0
CUST-001059,44.0,1,26.46,27.43,month-to-month,credit-card,dsl,0,0,0
CUST-001060,37.0,72,67.2,4450.02,one-year,electronic-check,fiber,2,0,0
CUST-001061,66.0,2,96.82,199.18,month-to-month,bank-transfer,dsl,1,1,1
CUST-001062,61.0,72,128.54,8936.14,one-year,mailed-check,fiber,2,0,0
CUST-001063,27.0,3,70.42,202.49,month-to-month,credit-card,dsl,2,1,0
CUST-001064,62.0,38,30.21,1131.12,month-to-month,electronic-check,dsl,2,0,0
CUST-001065,65.0,8,81.82,599.94,one-year,credit-card,dsl,2,1,0
CUST-001066,42.0,7,33.92,226.24,one-year,credit-card,fiber,0,1,0
CUST-001067,76.0,50,102.67,,one-year,bank-transfer,dsl,4,0,0
CUST-001068,58.0,53,75.84,3699.98,month-to-month,electronic-check,dsl,0,0,0
CUST-001069,39.0,9,99.58,929.08,month-to-month,,fiber,3,0,1
CUST-001070,18.0,71,115.63,8612.14,two-year,electronic-check,fiber,0,0,0
CUST-001071,60.0,24,89.18,1902.37,month-to-month,electronic-check,dsl,1,1,1
CUST-001072,31.0,23,87.37,1949.9,month-to-month,electronic-check,fiber,0,1,1
CUST-001073,65.0,22,103.0,2060.27,one-year,electronic-check,fiber,2,1,0
CUST-001074,51.0,34,112.67,3775.97,month-to-month,electronic-check,fiber,0,1,1
CUST-001075,47.0,13,115.6,1575.27,one-year,bank-transfer,fiber,0,1,0
CUST-001076,28.0,31,24.01,768.48,month-to-month,electronic-check,fiber,2,0,0
CUST-001077,62.0,16,81.18,1347.23,two-year,electronic-check,dsl,1,1,0
CUST-001078,28.0,4,43.79,160.49,two-year,electronic-check,fiber,0,2,0
CUST-001079,44.0,27,114.64,3009.21,two-year,electronic-check,dsl,1,0,0
CUST-001080,70.0,49,91.32,4116.35,one-year,bank-transfer,fiber,0,1,0
CUST-001081,75.0,55,66.22,3761.93,month-to-month,mailed-check,fiber,1,3,0
CUST-001082,80.0,26,40.69,965.37,one-year,electronic-check,fiber,1,1,0
CUST-001083,,24,57.29,1245.95,two-year,bank-transfer,dsl,0,0,0
CUST-001084,53.0,57,97.42,4898.07,one-year,bank-transfer,none,0,1,0
CUST-001085,30.0,50,42.48,1934.82,one-year,mailed-check,dsl,2,0,0
CUST-001086,70.0,60,30.29,1657.94,one-year,electronic-check,fiber,2,1,0
CUST-001087,68.0,66,117.68,6937.17,one-year,electronic-check,fiber,0,1,0
CUST-001088,80.0,60,104.06,6415.4,one-year,credit-card,fiber,0,1,0
CUST-001089,59.0,68,41.98,2890.61,month-to-month,bank-transfer,dsl,0,0,0
CUST-001090,26.0,30,52.15,1444.44,month-to-month,bank-transfer,fiber,1,2,1
CUST-001091,49.0,29,126.93,3729.39,one-year,credit-card,none,3,0,0
CUST-001092,46.0,24,97.9,2236.27,month-to-month,electronic-check,dsl,3,1,1
CUST-001093,71.0,17,87.16,1499.26,two-year,bank-transfer,dsl,0,1,0
CUST-001094,42.0,54,53.84,2718.12,one-year,bank-transfer,dsl,1,0,0
CUST-001095,38.0,52,52.9,2684.76,month-to-month,credit-card,fiber,1,1,1
CUST-001096,23.0,58,24.35,1334.45,one-year,bank-transfer,dsl,2,1,0
CUST-001097,70.0,13,100.13,1187.02,one-year,credit-card,fiber,1,1,0
CUST-001098,65.0,36,24.75,872.79,one-year,credit-card,dsl,2,0,0
CUST-001099,20.0,16,20.53,330.99,month-to-month,credit-card,dsl,1,1,0
CUST-001100,45.0,65,100.24,6567.91,,bank-transfer,fiber,2,2,0
CUST-001101,48.0,20,124.38,2339.76,month-to-month,mailed-check,dsl,4,0,0
CUST-001102,47.0,11,103.22,1099.29,one-year,credit-card,fiber,3,1,0
CUST-001103,75.0,42,71.88,3048.67,month-to-month,electronic-check,fiber,1,0,0
CUST-001104,27.0,64,73.46,4180.82,one-year,credit-card,dsl,0,0,0
CUST-001105,37.0,66,67.98,4003.11,one-year,electronic-check,fiber,1,0,0
CUST-001106,29.0,7,55.71,368.12,one-year,electronic-check,dsl,1,1,0
CUST-001107,33.0,24,77.39,1705.04,month-to-month,,dsl,1,0,1
CUST-001108,75.0,12,67.43,763.6,one-year,credit-card,dsl,1,0,0
CUST-001109,77.0,23,85.8,1768.04,one-year,electronic-check,fiber,3,5,1
CUST-001110,20.0,39,118.79,4543.13,month-to-month,electronic-check,fiber,0,0,1
CUST-001111,57.0,21,129.45,2702.67,two-year,bank-transfer,none,4,0,0
CUST-001112,32.0,5,28.66,145.39,one-year,electronic-check,fiber,3,0,1
CUST-001113,30.0,37,62.32,2284.14,two-year,credit-card,dsl,1,1,0
CUST-001114,36.0,4,39.88,151.13,two-year,mailed-check,fiber,2,0,0
CUST-001115,30.0,17,58.73,1037.29,two-year,credit-card,fiber,1,1,0
CUST-001116,48.0,1,51.62,51.8,one-year,electronic-check,dsl,1,0,0
CUST-001117,80.0,7,39.2,266.09,one-year,electronic-check,dsl,3,0,0
CUST-001118,54.0,32,104.05,3047.13,month-to-month,credit-card,dsl,3,1,0
CUST-001119,63.0,62,74.59,4579.84,month-to-month,credit-card,dsl,1,0,0
CUST-001120,49.0,56,121.12,6651.08,one-year,electronic-check,fiber,1,0,0
CUST-001121,18.0,8,23.59,188.0,month-to-month,credit-card,fiber,1,1,0
CUST-001122,23.0,3,27.37,83.16,two-year,credit-card,fiber,0,0,0
CUST-001123,34.0,25,64.36,1666.21,month-to-month,electronic-check,dsl,2,2,1
CUST-001124,33.0,47,28.83,1411.03,month-to-month,credit-card,fiber,8,0,1
CUST-001125,70.0,54,48.9,2606.62,month-to-month,electronic-check,dsl,4,0,0
CUST-001126,71.0,60,128.46,8048.37,month-to-month,electronic-check,fiber,2,1,0
CUST-001127,71.0,25,,1112.3,month-to-month,bank-transfer,dsl,4,3,1
CUST-001128,58.0,13,41.79,478.32,month-to-month,,dsl,1,3,0
CUST-001129,53.0,2,83.1,164.27,two-year,credit-card,dsl,1,3,0
CUST-001130,58.0,11,74.78,748.83,month-to-month,credit-card,fiber,1,1,1
CUST-001131,43.0,5,83.85,389.98,month-to-month,electronic-check,,0,2,1
CUST-001132,60.0,62,61.44,3544.82,month-to-month,mailed-check,fiber,2,0,0
CUST-001133,68.0,20,110.94,2134.78,month-to-month,electronic-check,fiber,1,0,0
CUST-001134,66.0,60,35.24,1864.58,month-to-month,electronic-check,fiber,0,2,0
CUST-001135,56.0,40,67.12,2470.25,one-year,mailed-check,fiber,0,0,0
CUST-001136,21.0,39,95.87,3308.77,one-year,bank-transfer,dsl,4,2,0
CUST-001137,63.0,33,115.51,3775.98,month-to-month,bank-transfer,fiber,3,0,0
CUST-001138,41.0,59,60.65,3689.92,one-year,electronic-check,fiber,0,1,0
CUST-001139,64.0,4,82.45,346.17,month-to-month,electronic-check,dsl,2,1,1
CUST-001140,51.0,7,27.61,184.82,month-to-month,bank-transfer,dsl,2,1,0
CUST-001141,73.0,31,38.74,1109.94,two-year,electronic-check,dsl,0,0,0
CUST-001142,39.0,29,27.61,820.73,month-to-month,electronic-check,,0,0,0
CUST-001143,76.0,40,100.07,3599.47,two-year,bank-transfer,fiber,2,0,0
CUST-001144,71.0,54,51.69,2918.6,month-to-month,electronic-check,dsl,0,0,0
CUST-001145,38.0,43,99.61,4289.75,month-to-month,electronic-check,fiber,1,1,0
CUST-001146,48.0,19,27.3,500.89,month-to-month,electronic-check,fiber,1,1,0
CUST-001147,51.0,24,114.88,2471.57,month-to-month,credit-card,fiber,3,0,1
CUST-001148,66.0,55,111.91,5435.48,two-year,credit-card,dsl,1,0,0
CUST-001149,61.0,15,29.78,434.45,month-to-month,bank-transfer,fiber,2,1,1
CUST-001150,71.0,37,22.61,795.04,two-year,electronic-check,dsl,0,1,0
CUST-001151,41.0,39,26.19,1045.16,two-year,electronic-check,fiber,3,2,0
CUST-001152,49.0,55,113.9,6196.79,one-year,credit-card,fiber,0,0,0
CUST-001153,45.0,52,45.82,2271.66,month-to-month,credit-card,fiber,1,0,0
CUST-001154,75.0,34,80.31,2507.79,month-to-month,credit-card,fiber,0,0,0
CUST-001155,37.0,23,66.89,1479.5,month-to-month,mailed-check,fiber,2,1,0
CUST-001156,54.0,27,107.51,2634.87,one-year,credit-card,dsl,3,1,0
CUST-001157,25.0,30,73.78,2198.77,month-to-month,credit-card,dsl,1,0,0
CUST-001158,71.0,16,75.07,1180.67,two-year,mailed-check,fiber,1,1,0
CUST-001159,42.0,46,128.8,6029.74,one-year,electronic-check,dsl,1,1,0
CUST-001160,39.0,16,36.51,558.7,month-to-month,mailed-check,fiber,0,0,0
CUST-001161,54.0,47,111.38,4854.65,one-year,credit-card,fiber,4,0,0
CUST-001162,49.0,55,25.69,1444.3,month-to-month,credit-card,fiber,2,2,0
CUST-001163,71.0,70,72.54,5064.95,two-year,mailed-check,dsl,1,0,0
CUST-001164,51.0,9,117.5,1057.65,month-to-month,credit-card,fiber,2,1,1
CUST-001165,50.0,55,93.17,4969.46,two-year,credit-card,dsl,1,2,0
CUST-001166,24.0,7,95.37,686.89,one-year,electronic-check,fiber,1,1,1
CUST-001167,19.0,25,48.96,1124.52,two-year,bank-transfer,dsl,3,1,0
CUST-001168,43.0,13,66.04,814.12,month-to-month,credit-card,fiber,0,1,1
CUST-001169,80.0,12,60.32,734.96,two-year,electronic-check,dsl,1,1,0
CUST-001170,75.0,13,77.36,907.73,month-to-month,bank-transfer,dsl,3,1,0
CUST-001171,57.0,4,70.85,288.33,one-year,bank-transfer,fiber,1,0,0
CUST-001172,57.0,60,55.96,3155.95,month-to-month,credit-card,,1,1,0
CUST-001173,42.0,5,53.6,241.56,month-to-month,electronic-check,dsl,3,1,0
CUST-001174,29.0,29,47.59,1233.07,,credit-card,none,0,1,0
CUST-001175,18.0,51,60.16,3139.69,month-to-month,electronic-check,none,2,0,0
CUST-001176,39.0,72,36.49,2659.77,month-to-month,electronic-check,fiber,0,1,0
CUST-001177,37.0,62,115.93,6677.1,two-year,credit-card,dsl,0,0,0
CUST-001178,30.0,10,86.23,775.88,month-to-month,electronic-check,fiber,3,0,1
CUST-001179,34.0,72,34.72,2304.93,one-year,electronic-check,fiber,2,1,0
CUST-001180,19.0,48,96.32,4235.96,month-to-month,bank-transfer,dsl,1,2,0
CUST-001181,56.0,13,113.24,1478.92,one-year,electronic-check,dsl,2,0,0
CUST-001182,76.0,33,46.13,1395.4,one-year,mailed-check,dsl,2,0,0
CUST-001183,61.0,67,36.57,2246.18,month-to-month,mailed-check,dsl,0,0,0
CUST-001184,46.0,29,20.95,537.98,one-year,credit-card,fiber,1,1,0
CUST-001185,44.0,14,25.2,346.26,two-year,mailed-check,dsl,2,0,0
CUST-001186,37.0,64,103.85,6627.3,one-year,bank-transfer,fiber,1,0,0
CUST-001187,26.0,69,128.59,8793.68,month-to-month,electronic-check,fiber,1,0,0
CUST-001188,55.0,71,24.94,1729.41,month-to-month,bank-transfer,fiber,3,0,0
CUST-001189,53.0,69,102.29,7370.21,one-year,electronic-check,none,1,1,0
CUST-001190,18.0,63,27.9,1688.03,month-to-month,bank-transfer,dsl,1,0,0
CUST-001191,44.0,33,85.13,2882.96,one-year,credit-card,fiber,0,0,0
CUST-001192,35.0,14,103.17,1429.68,month-to-month,electronic-check,dsl,3,0,1
CUST-001193,28.0,45,59.51,2394.91,one-year,electronic-check,none,3,0,0
CUST-001194,62.0,16,21.2,345.21,month-to-month,mailed-check,none,1,1,0
CUST-001195,51.0,35,85.47,2929.66,,electronic-check,dsl,1,0,0
CUST-001196,57.0,48,129.04,6138.79,two-year,electronic-check,fiber,2,1,0
CUST-001197,62.0,69,48.34,3037.4,two-year,electronic-check,dsl,0,0,0
CUST-001198,79.0,21,40.84,818.51,two-year,credit-card,dsl,1,1,0
CUST-001199,68.0,19,33.63,657.95,two-year,bank-transfer,dsl,5,2,0
CUST-001200,57.0,53,81.08,3938.95,month-to-month,bank-transfer,dsl,1,0,0
